person_id,category,criticality,file_id,segment,num_per_cls_car,num_per_cls_bicycle,num_per_cls_person,max_total_objects_all,avg_total_classes_ratio,max_most_central_detection_size,std_x,std_y,total_velocity,max_velocity,total_acceleration,max_acceleration,fixation_duration,saccades,most_common_arduino,most_frequent_class,avg_duration_near_object,avg_distance_to_closest_object
02,car,crit,04,0330-0479,552.0,199.0,739.0,23.0,0.3824900917173093,32545.74474906924,154.54883635180877,29.74184183533572,3019.4974178954208,235.0111156728464,38.05515702832514,203.2858119239588,14.0,17.0,100.0,person,38.5,23.58251794711585
02,car,crit,04,0360-0509,643.0,223.0,713.0,23.0,0.3703997830489955,32545.74474906924,157.0684265501812,29.80669558233383,2801.571813217884,235.0111156728464,-24.134579077450883,203.2858119239588,17.0,14.0,100.0,person,52.333333333333336,24.15417541985752
02,car,crit,04,0390-0539,699.0,222.0,657.0,18.0,0.370830121947769,23696.28694653511,161.01306409470084,36.035968923861255,2908.7275683064254,235.0111156728464,-5.446611492863816,203.2858119239588,17.0,16.0,100.0,person,40.25,28.554075988150423
02,car,crit,04,0420-0569,725.0,232.0,719.0,18.0,0.3516806238423886,15735.116984032078,203.67885069266745,38.26756671949108,3329.7123281395907,397.195822664275,-0.2245096311031489,320.6340488119178,13.0,14.0,100.0,person,42.75,17.487756558871144
02,car,crit,04,0450-0599,863.0,193.0,761.0,18.0,0.301823530500001,11477.066092193128,176.04482237579293,36.59972777253605,2691.423787341904,397.195822664275,2.741881770249309,320.6340488119178,11.0,9.0,100.0,person,42.0,3.496555476993711
02,car,crit,04,0480-0629,982.0,131.0,669.0,18.0,0.2702586879351585,7710.403600215904,261.4780115094659,48.114541902365545,3378.778760179619,397.195822664275,4.412180932046937,320.6340488119178,13.0,15.0,100.0,car,42.0,32.9491018244392
02,car,crit,04,0510-0659,1064.0,82.0,505.0,18.0,0.2557375462228403,7710.403600215904,324.07780752322964,51.78106907153648,4523.631906056748,397.195822664275,3.8997890028001914,320.6340488119178,10.0,20.0,100.0,car,54.66666666666666,57.25846108139846
02,car,crit,04,0540-0689,1136.0,44.0,461.0,18.0,0.2409288886494768,10487.55852136016,335.15873884032294,42.52355334353572,4245.72237070331,397.195822664275,-16.232824096656188,320.6340488119178,9.0,18.0,85.0,car,40.0,47.28706744021147
02,car,crit,04,0570-0719,1233.0,12.0,377.0,17.0,0.2318165015812074,10487.55852136016,316.16368001370074,42.96824791997678,3354.0812110845177,385.54879533305046,-36.74842872318004,316.8106341177816,13.0,15.0,85.0,car,50.0,39.77934332991003
04,car,crit,01,0000-0149,775.0,105.0,579.0,19.0,0.3951138670411116,2118.567619085312,72.84295463891044,171.56577688732932,3157.374049179917,244.36761367301705,-67.14543886211129,219.8941263237112,40.0,19.0,50.0,car,65.33333333333333,41.48150146860013
04,car,crit,01,0030-0179,886.0,68.0,666.0,24.0,0.3310090287137669,2153.5193044133484,79.44500253813635,170.10872371880927,2942.798319449911,244.36761367301705,-1.2609244573348022,219.8941263237112,43.0,17.0,55.0,car,65.33333333333333,26.42579270324931
04,car,crit,01,0060-0209,1060.0,34.0,744.0,26.0,0.273195172933287,2193.389689911157,77.93686663894081,141.59525752685244,2049.077295404144,243.29175397251004,-0.6416031410005019,219.8941263237112,54.0,11.0,55.0,car,65.33333333333333,20.7613067151724
04,car,crit,01,0090-0239,1198.0,4.0,826.0,31.0,0.2425646358687757,15978.282218500972,115.5498603047763,142.8714017517462,2487.4551420492385,259.83770444849085,1.8364567878884728,219.8941263237112,51.0,13.0,55.0,car,59.333333333333336,19.62703104540223
04,car,crit,01,0120-0269,1299.0,2.0,889.0,31.0,0.2148593951327839,22489.71725419164,117.53054447131652,117.15644508634767,2047.499957606944,259.83770444849085,0.0007055900357042,219.8941263237112,49.0,11.0,50.0,car,53.0,8.901295679183717
04,car,crit,01,0150-0299,1439.0,0.0,963.0,31.0,0.1828947850625472,22489.71725419164,151.17571270214972,79.41430989138522,1678.5074445028226,259.83770444849085,-0.3179143741973291,196.1002006712397,59.0,9.0,50.0,car,51.0,6.2945221653689885
04,car,crit,01,0180-0329,1516.0,21.0,984.0,31.0,0.1704185735613974,27220.628812104464,163.52424280838173,84.88913501220273,1963.8157245360744,259.83770444849085,54.13187215484673,196.1002006712397,60.0,11.0,50.0,car,77.0,14.163882973612631
04,car,crit,01,0210-0359,1540.0,58.0,976.0,31.0,0.1790646898571705,29270.53828777373,169.91235746072545,83.98723859448293,2238.7389063738274,259.83770444849085,1.656770126058139,196.1002006712397,46.0,12.0,50.0,car,33.6,11.71330424121329
04,car,crit,01,0240-0389,1544.0,102.0,966.0,27.0,0.1806748164705943,30088.67213577032,201.703883112084,77.38921545188411,2337.995133456213,257.3000509144028,-1.511802615513176,184.13858223455367,46.0,12.0,50.0,car,33.4,10.515217162440074
04,car,crit,01,0270-0419,1685.0,130.0,936.0,29.0,0.190667689542076,30342.97754376009,227.2781384074854,71.51849420759746,2902.9797003498425,316.9155717093068,3.7235100939889207,241.1310542674162,39.0,15.0,50.0,car,36.4,10.515217162440074
